#System:, Super,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Setup File:, c:\Users\Public\Documents\PSemi\Super\data\LIGER_A0_OT\Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Calibration Directory:, C:\Users\Public\Documents\PSemi\Super\calibration\20190122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Part Number:, LIGER_A0_OT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Operator:, chardatest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Station:, SUPER-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Date:, 03-13-2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Start Time:, 15:26:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COND_SERIAL_NUMBER, COND_LOT_NUMBER, COND_DATE, COND_TIME, COND_TEST, COND_TEST_NUMBER, COND_TEST_NAME, COND_TEMP_C, MEAS_TEMP_C, COND_LOOP, COND_VDD_V, COND_VSS_V, COND_VDD_I_LIMIT_mA, COND_VCTRL_HI_V, COND_VCTRL_LO_V, COND_VCTRL_I_LIMIT_uA, COND_VSS_I_LIMIT_mA, COND_SETUP_STATE, COND_LOGIC_STATE, COND_ARG_VALUE, COND_A_PORT, COND_B_PORT, COND_ALT_LOGIC_STATE, COND_BAND, COND_INPUT_FREQ_MHz, COND_INPUT_PWR_dBm, MEAS_INPUT_PWR_PM_READING_dBm, COND_IDD_LIMIT_mA, COND_IL_LIMIT_dB, MEAS_IL_dB, MEAS_IDD_mA, COND_MUX_MODE, MEAS_MUX_VOLT_V, COND_MUX_FORCED_V1_V, MEAS_MUX_I1_uA, COND_MUX_FORCED_V2_V, MEAS_MUX_I2_uA, MEAS_MUX_RESISTANCE_Ohms, MEAS_MUX_RON_CAL_DELTA_Ohms, MEAS_IDD_RF_ON_mA, MEAS_IDD_RF_OFF_mA, MEAS_IDD_RF_ON_OFF_DELTA_mA, MEAS_IVIO_RF_ON_uA, MEAS_IVIO_RF_OFF_uA, COND_SERIAL_CTRL_STATE, COND_CTRL_PIN, MEAS_ICTRL_RF_ON_uA, MEAS_ICTRL_RF_OFF_uA, MEAS_ICTRL_RF_ON_OFF_DELTA_uA, COND_SW_FREQ_kHz, COND_SW_ACCEPT_CRITERIA_PERCENTAGE, MEAS_VIL_V, MEAS_VIH_V, COND_SG_TRIG_DELAY_us, COND_2FO_LIMIT_dBm, COND_3FO_LIMIT_dBm, COND_4FO_LIMIT_dBm, MEAS_FO_IDD_mA, MEAS_2FO_IDD_mA, MEAS_3FO_IDD_mA, MEAS_4FO_IDD_mA, MEAS_RISING_TIME_us, MEAS_RISING_TIME_DELTA_us, MEAS_FALLING_TIME_us, MEAS_FALLING_TIME_DELTA_us, COND_FO_SETTLING_METRIC_dB, COND_2FO_SETTLING_METRIC_dB, COND_3FO_SETTLING_METRIC_dB, COND_4FO_SETTLING_METRIC_dB, MEAS_FO_TIMING_us, MEAS_FO_OVERSHOOT, MEAS_2FO_TIMING_us, MEAS_2FO_OVERSHOOT, MEAS_3FO_TIMING_us, MEAS_3FO_OVERSHOOT, MEAS_4FO_TIMING_us, MEAS_4FO_OVERSHOOT, MEAS_FO_OUTPUT_PWR_AVG_dBm, MEAS_FO_OUTPUT_PWR_PEAK_dBm, MEAS_2FO_OUTPUT_PWR_AVG_dBm, MEAS_2FO_OUTPUT_PWR_PEAK_dBm, MEAS_3FO_OUTPUT_PWR_AVG_dBm, MEAS_3FO_OUTPUT_PWR_PEAK_dBm, MEAS_4FO_OUTPUT_PWR_AVG_dBm, MEAS_4FO_OUTPUT_PWR_PEAK_dBm, COND_TX_FREQ_MHz, COND_BLOCKER_FREQ_MHz, COND_IMD_PRODUCT_FREQ_MHz, COND_TX_PWR_dBm, COND_BLOCKER_PWR_dBm, MEAS_IMD_PRODUCT_PWR_dBm, MEAS_RISING_TRACE_FILE_NAME, MEAS_FALLING_TRACE_FILE_NAME, MEAS_TRACE_FILE_NAME, MEAS_FO_TRACE_FILE_NAME, MEAS_2FO_TRACE_FILE_NAME, MEAS_3FO_TRACE_FILE_NAME, MEAS_4FO_TRACE_FILE_NAME, COND_CM_STATE, COND_SWEEP_STATE, COND_SWEEP_VALUE, COND_PIN_NAME, COND_CURRENT_LIMIT, COND_DC_FORCED_CURRENT_mA, COND_DC_FORCED_VOLTAGE_1_V, COND_DC_FORCED_VOLTAGE_2_V, MEAS_DC_VOLTAGE_V, MEAS_DC_CURRENT_mA, MEAS_DC_RESISTANCE_Ohms, MEAS_DC_I1_uA, MEAS_DC_I2_uA, COND_LSL, COND_USL, COND_CRITICIZE, COND_ABORT_TEST_ON_FAILURE, COND_FAIL_BIN, MEAS_FAIL_BIN, COND_IDAC_LIMIT_mA, COND_DAC_FORCED_CURRENT_mA, COND_DAC_FORCED_VOLTAGE_V, MEAS_DAC_VOLTAGE_mA, MEAS_DAC_CURRENT_mA, COND_WAFER_ID, COND_WAFER_X, COND_WAFER_Y, MEAS_WAFER_DIE_BIN_NUMBER, MEAS_VEN_V, MEAS_VMOD_V, COND_SETUP_FILE_NAME, COMMENTS, COND_WAFER_SUBSITE, COND_WAFER_SUBSITE_NAME, COND_PROD_SERIAL, COND_FULL_PATTERN_ARG_STRING, COND_FULL_ALT_PATTERN_ARG_STRING, COND_RUN_CAL, COND_FORCE_ALL_DAC_PINS, MEAS_CAL_REG_VALUE, COND_CAL_REGISTER_ADDRESS, COND_CAL_REGISTER_VALUE, MEAS_CAL_REGISTER_VALUE, MEAS_GAIN_dB, COND_LINEAR_PWR_IN_dBm, COND_START_PWR_IN_dBm, COND_STOP_PWR_IN_dBm, COND_SMART_SWEEP, COND_SMART_SWEEP_COARSE_dB, COND_SMART_SWEEP_FINE_dB, COND_SMART_SWEEP_FINE_THRESH_dB, COND_COMPRESSION_LIMIT_dB, MEAS_COMPRESSION_PWR_AVG_dB, MEAS_COMPRESSION_PWR_PEAK_dB, MEAS_INPUT_PxdB_dBm, MEAS_OUTPUT_PxdB_dBm, MEAS_COMPRESSION_FOUND, COND_CM_VALUE, MEAS_RX_PWR_IN_dBm, MEAS_RX_PWR_OUT_dBm, MEAS_IMD_PRODUCT_FLOOR_dBm, MEAS_BLOCKER_PWR_dBm
CT11,T0_AY_V4,20190313,5:07:22 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35,34.8287242,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.474853516,0.477783203,0.473632813,,,,,,,,,,,,,,,,,,34.929324,35.379703,-54.717045,-54.427454,-43.396382,-43.008707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:07:30 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35.2,35.0211925,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.478027344,0.479003906,0.475097656,,,,,,,,,,,,,,,,,,35.127658,35.509191,-54.302277,-54.02686,-42.690761,-42.316107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:07:38 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35.4,35.3758704,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.476074219,0.475585938,0.477050781,,,,,,,,,,,,,,,,,,35.477591,35.867698,-53.696918,-53.40378,-41.367534,-40.874971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:07:46 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35.6,35.5719481,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.477783203,0.475097656,0.474609375,,,,,,,,,,,,,,,,,,35.673918,36.087138,-53.316306,-53.052906,-40.676359,-40.156917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:07:55 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,35.8,35.7706492,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.474365234,0.473144531,0.474365234,,,,,,,,,,,,,,,,,,35.86376,36.027793,-53.038121,-52.665261,-39.818733,-39.241179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:08:03 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,36,36.0316433,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.474121094,0.474609375,0.473632813,,,,,,,,,,,,,,,,,,34.479122,36.582039,-26.200682,-26.119471,-17.781008,-17.203808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:08:14 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,30,29.9661741,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.473876953,0.474853516,0.473876953,,,,,,,,,,,,,,,,,,30.08595,30.49225,-65.837349,-65.310725,-58.955071,-58.53947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:08:22 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,30.5,30.4575285,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.478271484,0.478515625,0.479980469,,,,,,,,,,,,,,,,,,30.571368,30.756925,-64.802643,-64.456058,-57.258321,-56.880361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:08:30 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,31,30.9391925,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.478759766,0.479003906,0.478271484,,,,,,,,,,,,,,,,,,31.048226,31.318668,-63.804808,-63.260785,-55.747609,-55.406288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:08:38 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,31.5,31.3767032,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.478759766,0.477050781,0.477783203,,,,,,,,,,,,,,,,,,31.533221,32.065066,-62.843802,-62.488557,-54.169861,-53.788461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:08:46 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,32,31.8609201,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.476806641,0.475341797,0.473388672,,,,,,,,,,,,,,,,,,32.022685,32.50546,-61.967133,-61.652093,-52.805507,-52.503597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:08:54 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,32.5,32.3471198,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.474853516,0.468994141,0.471191406,,,,,,,,,,,,,,,,,,32.508514,32.950212,-61.045861,-60.752414,-51.271034,-50.99803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:09:02 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,33,32.8349413,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.470703125,0.473144531,0.472167969,,,,,,,,,,,,,,,,,,32.994845,33.156236,-59.977002,-59.756033,-49.762771,-49.410044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:09:10 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,33.5,33.3545368,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.471435547,0.472167969,0.472412109,,,,,,,,,,,,,,,,,,33.515019,34.082487,-58.906246,-58.60403,-48.041339,-47.640588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:09:18 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,34,33.8440343,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.470214844,0.470947266,0.472167969,,,,,,,,,,,,,,,,,,33.991283,34.54625,-57.887864,-57.579069,-46.493489,-46.082563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:09:26 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,34.5,34.3331204,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.468017578,0.474121094,0.470458984,,,,,,,,,,,,,,,,,,34.472252,34.619333,-56.856441,-56.590491,-44.89263,-44.435013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:09:34 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35,34.8177858,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.469970703,0.470947266,0.473876953,,,,,,,,,,,,,,,,,,34.953095,35.159151,-55.931719,-55.57436,-43.114264,-42.686117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:09:42 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.2,35.0040338,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.474609375,0.474853516,0.470947266,,,,,,,,,,,,,,,,,,35.140517,35.492174,-55.414389,-55.151508,-42.545486,-42.088861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:09:50 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.4,35.2010725,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.475097656,0.475585938,0.473144531,,,,,,,,,,,,,,,,,,35.325366,35.711599,-55.026249,-54.668305,-41.828652,-41.339572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:09:59 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.6,35.5685469,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.474121094,0.477783203,0.476318359,,,,,,,,,,,,,,,,,,35.705732,36.186325,-54.146026,-53.853663,-40.385083,-39.899763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:10:07 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,35.8,35.7712861,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.473632813,0.471191406,0.470214844,,,,,,,,,,,,,,,,,,35.900851,36.401348,-53.959188,-53.700921,-39.808207,-39.333573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:10:15 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36,35.9540758,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.47265625,0.466308594,0.469238281,,,,,,,,,,,,,,,,,,36.092627,36.315247,-53.75983,-53.5749,-39.096669,-38.504536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:10:24 PM,HARMONICS,,,AMB,AMB,0,1.08,,2 mA,1.2,0,2 mA,,,LS_N79_ANT2_TXIN,,A2,B2,LS_N79_ANT1_ISO,42,3428,36.2,36.2294499,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.471679688,0.471679688,0.468505859,,,,,,,,,,,,,,,,,,34.728265,36.555915,-26.61777,-26.58815,-18.979357,-18.811465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:10:35 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,30,29.9656377,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.5546875,0.561767578,0.559570313,,,,,,,,,,,,,,,,,,30.058056,30.689856,-64.977064,-64.230125,-59.989684,-59.615394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:10:43 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,30.5,30.4584841,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.555664063,0.561035156,0.560058594,,,,,,,,,,,,,,,,,,30.55327,30.991901,-64.08381,-63.694731,-58.44533,-57.874329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:10:51 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,31,30.9457829,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.558349609,0.568603516,0.569335938,,,,,,,,,,,,,,,,,,31.039586,31.602127,-63.015235,-62.457761,-56.696217,-56.35031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:10:59 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,31.5,31.3895927,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.568115234,0.567382813,0.566894531,,,,,,,,,,,,,,,,,,31.520117,32.124542,-62.035613,-61.752838,-55.264024,-54.901629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:11:07 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,32,31.8647278,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.564453125,0.568359375,0.567871094,,,,,,,,,,,,,,,,,,31.996163,32.371733,-61.009395,-60.551368,-53.625046,-53.230345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:11:15 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,32.5,32.3569226,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.569580078,0.568359375,0.568603516,,,,,,,,,,,,,,,,,,32.491698,32.8132,-60.060995,-59.781514,-51.982717,-51.678848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:11:23 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,33,32.8334099,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.567871094,0.566162109,0.563964844,,,,,,,,,,,,,,,,,,32.967816,33.154877,-59.098305,-58.666994,-50.58617,-50.129363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CT11,T0_AY_V4,20190313,5:11:31 PM,HARMONICS,,,AMB,AMB,0,1.15,,2 mA,1.2,0,2 mA,,,LS_N77_ANT2_TXIN,,A1,B1,LS_N77_ANT1_ISO,42,3428,33.5,33.3702634,,,,,,,,,,,,,,,,,,,,,,,,,,,245,-25,-20,,0.564697266,0.563964844,0.558837891,,,,,,,,,,,,,,,,,,33.491774,34.011329,-58.031136,-57.642736,-48.954961,-48.561692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmonics_Nominal.xml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
